You entered a buffer length of 10
RAW, -0.365806, 1.164805, 0.203076, AVG ,-0.283648, 1.107831, 0.211585
RAW, -0.316975, 1.119270, 0.185253, AVG ,-0.289752, 1.121760, 0.214210
RAW, 0.090154, 1.828664, -0.580663, AVG ,-0.250723, 1.196460, 0.136446
RAW, -0.605811, 0.740341, 0.410364, AVG ,-0.281536, 1.160691, 0.159079
RAW, -0.625099, 0.775987, 0.425258, AVG ,-0.317280, 1.129757, 0.177831
RAW, -0.546115, 0.828481, 0.249222, AVG ,-0.347909, 1.102777, 0.181224
RAW, -0.574681, 0.863883, 0.197339, AVG ,-0.380162, 1.082842, 0.179259
RAW, -0.629982, 0.869011, 0.245315, AVG ,-0.416786, 1.056424, 0.180821
RAW, -0.697125, 0.880242, 0.264848, AVG ,-0.458439, 1.025563, 0.183287
RAW, -0.709333, 0.864127, 0.255570, AVG ,-0.498077, 0.993481, 0.185558
RAW, -0.687847, 0.785753, 0.244827, AVG ,-0.530281, 0.955576, 0.189733
RAW, -0.658304, 0.614845, 0.224806, AVG ,-0.564414, 0.905133, 0.193689
RAW, -0.662577, 0.479827, 0.202466, AVG ,-0.639687, 0.770250, 0.272001
RAW, -0.789172, 0.322102, 0.109809, AVG ,-0.658023, 0.728426, 0.241946
RAW, -0.814442, 0.285113, 0.051700, AVG ,-0.676958, 0.679338, 0.204590
RAW, -0.815052, 0.326863, -0.003113, AVG ,-0.703851, 0.629177, 0.179357
RAW, -0.739364, 0.350668, 0.159373, AVG ,-0.720320, 0.577855, 0.175560
RAW, -0.733504, 0.486175, 0.224806, AVG ,-0.730672, 0.539571, 0.173509
RAW, -0.736190, 0.233107, 0.241897, AVG ,-0.734578, 0.474858, 0.171214
RAW, -0.734237, 0.172435, 0.305377, AVG ,-0.737069, 0.405689, 0.176195
RAW, -0.746689, 0.196484, 0.341024, AVG ,-0.742953, 0.346762, 0.185814
RAW, -0.806751, 0.232009, 0.294391, AVG ,-0.757798, 0.308478, 0.192773
RAW, -0.817372, 0.257035, 0.253372, AVG ,-0.773277, 0.286199, 0.197864
RAW, -0.602393, 0.813099, 0.127876, AVG ,-0.754599, 0.335299, 0.199670
RAW, -0.659647, 0.426601, 0.131295, AVG ,-0.739120, 0.349448, 0.207630
RAW, -0.640725, 0.440518, 0.126167, AVG ,-0.721687, 0.360813, 0.220558
RAW, -0.690533, 0.272050, 0.230178, AVG ,-0.716804, 0.352951, 0.227638
RAW, -0.786974, 0.184643, 0.276079, AVG ,-0.722151, 0.322798, 0.232766
RAW, -0.843618, 0.138497, 0.306598, AVG ,-0.732894, 0.313337, 0.239236
RAW, -0.862174, 0.119453, 0.319294, AVG ,-0.745688, 0.308039, 0.240627
RAW, -0.874870, 0.112617, 0.333700, AVG ,-0.758506, 0.299652, 0.239895
RAW, -0.876824, 0.165599, 0.360068, AVG ,-0.765513, 0.293011, 0.246463
RAW, -0.877068, 0.225661, 0.376427, AVG ,-0.771483, 0.289874, 0.258768
RAW, -0.899286, 0.230300, 0.398523, AVG ,-0.801172, 0.231594, 0.285833
RAW, -0.921016, 0.199048, 0.456510, AVG ,-0.827309, 0.208839, 0.318354
RAW, -0.952023, 0.181591, 0.481169, AVG ,-0.858439, 0.182946, 0.353855
RAW, -0.936886, 0.135079, 0.499725, AVG ,-0.883074, 0.169249, 0.380809
RAW, -0.873405, -0.047793, 0.569798, AVG ,-0.891717, 0.146005, 0.410181
RAW, -0.861198, -0.096380, 0.582738, AVG ,-0.893475, 0.122517, 0.437795
RAW, -1.008667, -0.180858, 0.563450, AVG ,-0.908124, 0.092486, 0.462211
RAW, -1.011475, -0.182079, 0.425136, AVG ,-0.921785, 0.063017, 0.471354
RAW, -1.092779, -0.032656, -0.032290, AVG ,-0.943380, 0.043191, 0.432119
RAW, -0.799915, 0.544650, -0.114570, AVG ,-0.935665, 0.075090, 0.383019
RAW, -0.720808, 0.356650, 0.160471, AVG ,-0.917817, 0.087725, 0.359214
RAW, -0.988158, 0.181469, 0.389611, AVG ,-0.924531, 0.085967, 0.352524
RAW, -1.004151, 0.069279, 0.518770, AVG ,-0.929744, 0.074736, 0.356284
RAW, -0.987914, 0.069401, 0.510346, AVG ,-0.934847, 0.068168, 0.357346
RAW, -0.975951, 0.103339, 0.325032, AVG ,-0.945102, 0.083281, 0.332869
RAW, -0.993652, -0.016786, 0.338949, AVG ,-0.958347, 0.091241, 0.308490
RAW, -0.936397, -0.072941, 0.247024, AVG ,-0.951120, 0.102033, 0.276848
RAW, -0.968870, -0.037539, 0.167186, AVG ,-0.946860, 0.116487, 0.251053
RAW, -0.869499, -0.051456, 0.119331, AVG ,-0.924531, 0.114607, 0.266215
